date,crop_year,year,month,season,block_no,block_ns,treatment,plot,season_orig,subplot_point,variable,value
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_om_loi_pct,2.88
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_p_ppm,12.8
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_k_ppm,114.9
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_ca_ppm,2133
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_ph,6.4
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_phb,7
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_mg_ppm,268.1
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_cec_meq_100g,15.06
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_ca_ppm_base_satpct,70.8
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_mg_ppm_base_satpct,14.8
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_k_ppm_base_satpct,2
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_h_ppm_base_satpct,12
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_s_ppm,6
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_zn_ppm,1
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_b_ppm,0.5
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_fe_ppm,130.4
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_mn_ppm,36.9
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_cu_ppm,1.4
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_na_ppm,13.5
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,1,soils_na_ppm_base_satpct,0.4
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_no3_n_ppm,9.3
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_nh4_n_ppm,2.7
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_om_loi_pct,2.81
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_p_ppm,39
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_k_ppm,115.6
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_ca_ppm,1789
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_ph,6.4
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_phb,7
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_mg_ppm,78.8
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_cec_meq_100g,11.31
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_ca_ppm_base_satpct,79.1
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_mg_ppm_base_satpct,5.8
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_k_ppm_base_satpct,2.6
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_h_ppm_base_satpct,12
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_s_ppm,7.4
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_zn_ppm,1.7
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_b_ppm,0.5
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_fe_ppm,314.6
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_mn_ppm,22.5
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_cu_ppm,1.6
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_na_ppm,12.6
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,2,soils_na_ppm_base_satpct,0.5
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_no3_n_ppm,8.6
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_nh4_n_ppm,3
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_om_loi_pct,3.85
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_p_ppm,39.4
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_k_ppm,178.6
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_ca_ppm,1719
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_ph,5.9
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_phb,6.4
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_mg_ppm,75.2
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_cec_meq_100g,12.48
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_ca_ppm_base_satpct,68.9
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_mg_ppm_base_satpct,5
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_k_ppm_base_satpct,3.7
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_h_ppm_base_satpct,22
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_s_ppm,8.3
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_zn_ppm,1.6
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_b_ppm,0.4
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_fe_ppm,320
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_mn_ppm,12.4
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_cu_ppm,1.6
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_na_ppm,12.4
2021-06-01,2020_2021,2021,6,spring_summer,3,south,Reference,7,spring,3,soils_na_ppm_base_satpct,0.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_no3_n_ppm,16.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_nh4_n_ppm,4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_om_loi_pct,5.71
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_p_ppm,54.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_k_ppm,112.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_ca_ppm,3899
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_ph,6.6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_phb,7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_mg_ppm,560.6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_cec_meq_100g,26.65
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_ca_ppm_base_satpct,73.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_mg_ppm_base_satpct,17.5
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_k_ppm_base_satpct,1.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_h_ppm_base_satpct,8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_s_ppm,8.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_zn_ppm,9.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_b_ppm,1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_fe_ppm,130.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_mn_ppm,36
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_cu_ppm,3.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_na_ppm,14
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,1,soils_na_ppm_base_satpct,0.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_no3_n_ppm,23.6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_nh4_n_ppm,3.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_om_loi_pct,5.48
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_p_ppm,51.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_k_ppm,99.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_ca_ppm,3694
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_ph,6.6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_phb,7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_mg_ppm,433
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_cec_meq_100g,24.35
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_ca_ppm_base_satpct,75.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_mg_ppm_base_satpct,14.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_k_ppm_base_satpct,1.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_h_ppm_base_satpct,8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_s_ppm,6.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_zn_ppm,7.5
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_b_ppm,1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_fe_ppm,108.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_mn_ppm,30.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_cu_ppm,3.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_na_ppm,16.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,2,soils_na_ppm_base_satpct,0.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_no3_n_ppm,10.5
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_nh4_n_ppm,3.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_om_loi_pct,5.18
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_p_ppm,33.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_k_ppm,111.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_ca_ppm,3055
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_ph,6.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_phb,7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_mg_ppm,370.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_cec_meq_100g,19.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_ca_ppm_base_satpct,80
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_mg_ppm_base_satpct,16.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_k_ppm_base_satpct,1.5
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_h_ppm_base_satpct,2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_s_ppm,5.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_zn_ppm,3.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_b_ppm,0.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_fe_ppm,96.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_mn_ppm,35
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_cu_ppm,2.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_na_ppm,17.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress,1,fall,3,soils_na_ppm_base_satpct,0.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_no3_n_ppm,12
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_nh4_n_ppm,3.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_om_loi_pct,5.08
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_p_ppm,60.5
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_k_ppm,98.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_ca_ppm,4246
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_ph,7.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_phb,7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_mg_ppm,562.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_cec_meq_100g,26.24
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_ca_ppm_base_satpct,80.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_mg_ppm_base_satpct,17.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_k_ppm_base_satpct,1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_h_ppm_base_satpct,0
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_s_ppm,7.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_zn_ppm,7.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_b_ppm,1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_fe_ppm,129.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_mn_ppm,39.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_cu_ppm,2.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_na_ppm,15.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,1,soils_na_ppm_base_satpct,0.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_no3_n_ppm,14.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_nh4_n_ppm,3.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_om_loi_pct,5.46
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_p_ppm,46.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_k_ppm,107.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_ca_ppm,4286
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_ph,7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_phb,7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_mg_ppm,539.5
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_cec_meq_100g,26.27
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_ca_ppm_base_satpct,81.6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_mg_ppm_base_satpct,17.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_k_ppm_base_satpct,1.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_h_ppm_base_satpct,0
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_s_ppm,5.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_zn_ppm,6.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_b_ppm,1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_fe_ppm,132.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_mn_ppm,41.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_cu_ppm,3.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_na_ppm,15.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,2,soils_na_ppm_base_satpct,0.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_no3_n_ppm,9.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_nh4_n_ppm,4.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_om_loi_pct,4.98
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_p_ppm,47.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_k_ppm,102.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_ca_ppm,3851
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_ph,7.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_phb,7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_mg_ppm,475.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_cec_meq_100g,23.54
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_ca_ppm_base_satpct,81.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_mg_ppm_base_satpct,16.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_k_ppm_base_satpct,1.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_h_ppm_base_satpct,0
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_s_ppm,5.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_zn_ppm,6.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_b_ppm,0.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_fe_ppm,109.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_mn_ppm,39
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_cu_ppm,3.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_na_ppm,15.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Pennycress_N,3,fall,3,soils_na_ppm_base_satpct,0.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_no3_n_ppm,11.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_nh4_n_ppm,3.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_om_loi_pct,4.86
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_p_ppm,31.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_k_ppm,119.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_ca_ppm,3446
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_ph,6.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_phb,7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_mg_ppm,445.1
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_cec_meq_100g,22.21
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_ca_ppm_base_satpct,77.6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_mg_ppm_base_satpct,16.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_k_ppm_base_satpct,1.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_h_ppm_base_satpct,4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_s_ppm,5.2
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_zn_ppm,4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_b_ppm,0.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_fe_ppm,98.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_mn_ppm,34.6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_cu_ppm,2.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_na_ppm,16.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,1,soils_na_ppm_base_satpct,0.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_no3_n_ppm,14.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_nh4_n_ppm,3.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_om_loi_pct,5.33
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_p_ppm,91
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_k_ppm,159.6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_ca_ppm,3521
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_ph,6.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_phb,7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_mg_ppm,478.5
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_cec_meq_100g,23.5
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_ca_ppm_base_satpct,74.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_mg_ppm_base_satpct,17
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_k_ppm_base_satpct,1.7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_h_ppm_base_satpct,6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_s_ppm,8.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_zn_ppm,8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_b_ppm,0.9
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_fe_ppm,139.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_mn_ppm,21.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_cu_ppm,2.6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_na_ppm,19.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,2,soils_na_ppm_base_satpct,0.4
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_no3_n_ppm,17.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_nh4_n_ppm,3.3
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_om_loi_pct,5.18
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_p_ppm,53.5
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_k_ppm,123.6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_ca_ppm,3579
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_ph,6.6
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_phb,7
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_mg_ppm,378.5
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_cec_meq_100g,23.31
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_ca_ppm_base_satpct,76.8
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_mg_ppm_base_satpct,13.5
2021-10-15,2021_2022,2021,10,fall_winter,1,north,Reference,2,fall,3,soils_k_ppm_base_satpct,1.4
